Area,Item,Year,GPV (1000 USD),GPV_Const (1000 USD)
Sweden,"Hen eggs in shell, fresh",2008,199683.0,169927.0
Sweden,"Hen eggs in shell, fresh",2009,174802.0,174925.0
Sweden,"Hen eggs in shell, fresh",2010,193749.0,184921.0
Sweden,"Hen eggs in shell, fresh",2011,239146.0,193251.0
Sweden,"Hen eggs in shell, fresh",2012,257145.0,203246.0
Sweden,"Hen eggs in shell, fresh",2013,274082.0,214908.0
Sweden,"Hen eggs in shell, fresh",2014,236671.0,208244.0
Sweden,"Hen eggs in shell, fresh",2015,205137.0,216574.0
Sweden,"Hen eggs in shell, fresh",2016,213007.0,232464.0
Sweden,"Hen eggs in shell, fresh",2017,211602.0,229505.0
Sweden,"Meat, Total",2000,345329.0,423445.5714285714
Sweden,"Meat, Total",2001,327732.25,416469.85714285716
Sweden,"Meat, Total",2002,326626.75,428033.5714285714
Sweden,"Meat, Total",2003,359691.25,422841.28571428574
Sweden,"Meat, Total",2004,848686.0,428691.14285714284
Sweden,"Meat, Total",2005,811838.0,407635.71428571426
Sweden,"Meat, Total",2006,829586.0,400428.0
Sweden,"Meat, Total",2007,907313.0,399744.71428571426
Sweden,"Meat, Total",2008,1085950.0,399753.28571428574
Sweden,"Meat, Total",2009,936762.0,405114.28571428574
Sweden,"Meat, Total",2010,993888.0,406807.5714285714
Sweden,"Meat, Total",2011,1087204.0,401830.71428571426
Sweden,"Meat, Total",2012,1019011.0,368733.85714285716
Sweden,"Meat, Total",2013,1151197.0,372319.85714285716
Sweden,"Meat, Total",2014,1175304.0,385353.14285714284
Sweden,"Meat, Total",2015,1077073.0,400018.28571428574
Sweden,"Meat, Total",2016,1120192.0,387978.85714285716
Sweden,"Meat, Total",2017,1127351.0,394223.4285714286
Sweden,"Meat, Total",2018,1042314.0,1134536.0
Sweden,"Meat, Total",2019,965778.0,1137210.0
Sweden,"Meat, Total",2020,1039143.0,1176594.0
Sweden,"Meat, Total",2021,1132561.0,1197314.0
Sweden,"Meat, Total",2022,945969.0,1174249.0
Sweden,"Milk, Total",2000,1119264.0,1418748.0
Sweden,"Milk, Total",2001,973340.0,1414934.0
Sweden,"Milk, Total",2002,1032928.0,1387390.0
Sweden,"Milk, Total",2003,1243464.0,1378491.0
Sweden,"Milk, Total",2004,1305740.0,1387813.0
Sweden,"Milk, Total",2005,1215486.0,1359421.0
Sweden,"Milk, Total",2006,1200022.0,1344166.0
Sweden,"Milk, Total",2007,1360999.0,1281873.0
Sweden,"Milk, Total",2008,1645222.0,1283568.0
Sweden,"Milk, Total",2009,1161810.0,1260262.0
Sweden,"Milk, Total",2010,1389138.0,1229793.0
Sweden,"Milk, Total",2011,1593306.0,1224666.0
Sweden,"Milk, Total",2012,1451567.0,1229327.0
Sweden,"Milk, Total",2013,1639507.0,1233141.0
Sweden,"Milk, Total",2014,1603330.0,1259838.0
Sweden,"Milk, Total",2015,1089421.0,1242888.0
Sweden,"Milk, Total",2016,1031885.0,1212801.0
Sweden,"Milk, Total",2017,1263877.0,1193587.0
Sweden,"Milk, Total",2018,1273021.0,1169675.0
Sweden,"Milk, Total",2019,1134498.0,1146012.0
Sweden,"Milk, Total",2020,1229658.0,1174976.0
Sweden,"Milk, Total",2021,1386574.0,1178993.0
Sweden,"Milk, Total",2022,1560617.0,1171628.0
Sweden,Raw milk of cattle,2000,1119264.0,1418748.0
Sweden,Raw milk of cattle,2001,973340.0,1414934.0
Sweden,Raw milk of cattle,2002,1032928.0,1387390.0
Sweden,Raw milk of cattle,2003,1243464.0,1378491.0
Sweden,Raw milk of cattle,2004,1305740.0,1387813.0
Sweden,Raw milk of cattle,2005,1215486.0,1359421.0
Sweden,Raw milk of cattle,2006,1200022.0,1344166.0
Sweden,Raw milk of cattle,2007,1360999.0,1281873.0
Sweden,Raw milk of cattle,2008,1645222.0,1283568.0
Sweden,Raw milk of cattle,2009,1161810.0,1260262.0
Sweden,Raw milk of cattle,2010,1389138.0,1229793.0
Sweden,Raw milk of cattle,2011,1593306.0,1224666.0
Sweden,Raw milk of cattle,2012,1451567.0,1229327.0
Sweden,Raw milk of cattle,2013,1639507.0,1233141.0
Sweden,Raw milk of cattle,2014,1603330.0,1259838.0
Sweden,Raw milk of cattle,2015,1089421.0,1242888.0
Sweden,Raw milk of cattle,2016,1031885.0,1212801.0
Sweden,Raw milk of cattle,2017,1263877.0,1193587.0
Sweden,Wheat,2000,251889.0,419262.0
Sweden,Wheat,2001,237630.0,419191.0
Sweden,Wheat,2002,208658.0,369097.0
Sweden,Wheat,2003,284316.0,398811.0
Sweden,Wheat,2004,318734.0,426403.0
Sweden,Wheat,2005,273473.0,397149.0
Sweden,Wheat,2006,275557.0,347762.0
Sweden,Wheat,2007,578643.0,398722.0
Sweden,Wheat,2008,598070.0,389266.0
Sweden,Wheat,2009,339283.0,402646.0
Sweden,Wheat,2010,481672.0,378801.0
Sweden,Wheat,2011,624556.0,398263.0
Sweden,Wheat,2012,642016.0,404662.0
Sweden,Wheat,2013,484794.0,330298.0
Sweden,Wheat,2014,656797.0,545559.0
Sweden,Wheat,2015,552490.0,583386.0
Sweden,Wheat,2016,425407.0,501032.0
Sweden,Wheat,2017,498522.0,583068.0
United States of America,Barley,2000,671179.0,1672181.0
United States of America,Barley,2001,551486.0,1306626.0
United States of America,Barley,2002,617538.0,1193906.0
United States of America,Barley,2003,787657.0,1464234.0
United States of America,Barley,2004,694338.0,1471914.0
United States of America,Barley,2005,535165.0,1114927.0
United States of America,Barley,2006,513865.0,947969.0
United States of America,Barley,2007,846303.0,1105531.0
United States of America,Barley,2008,1285679.0,1257919.0
United States of America,Barley,2009,1055812.0,1192311.0
United States of America,Barley,2010,694598.0,948368.0
United States of America,Barley,2011,829047.0,814443.0
United States of America,Barley,2012,1406542.0,1152252.0
United States of America,Barley,2013,1311901.0,1140442.0
United States of America,Barley,2014,960484.0,955214.0
United States of America,Barley,2015,1185106.0,1127561.0
United States of America,Barley,2016,992395.0,1051881.0
United States of America,Barley,2017,639409.0,753775.0
United States of America,Barley,2018,708644.0,807810.0
United States of America,Barley,2019,792457.0,907632.0
United States of America,Barley,2020,803306.0,898761.0
United States of America,Barley,2021,618469.0,631874.0
United States of America,Barley,2022,1272629.0,917282.0
United States of America,"Cereals, primary",2000,27060958.0,52240190.0
United States of America,"Cereals, primary",2001,26945590.0,49411883.0
United States of America,"Cereals, primary",2002,29116376.0,45090801.0
United States of America,"Cereals, primary",2003,35979437.0,53127562.0
United States of America,"Cereals, primary",2004,35081423.0,58790880.0
United States of America,"Cereals, primary",2005,32743065.0,55373834.0
United States of America,"Cereals, primary",2006,43445034.0,50892914.0
United States of America,"Cereals, primary",2007,73693704.0,61957240.0
United States of America,"Cereals, primary",2008,72511191.0,60780138.0
United States of America,"Cereals, primary",2009,62978372.0,62821987.0
United States of America,"Cereals, primary",2010,82769313.0,60385778.0
United States of America,"Cereals, primary",2011,96192782.0,57595243.0
United States of America,"Cereals, primary",2012,98024652.0,54014993.0
United States of America,"Cereals, primary",2013,82947258.0,64714395.0
United States of America,"Cereals, primary",2014,70873826.0,65888656.0
United States of America,"Cereals, primary",2015,64931100.0,64275469.0
United States of America,"Cereals, primary",2016,68311821.0,74742553.0
United States of America,"Cereals, primary",2017,61524225.0,64888636.0
United States of America,"Cereals, primary",2018,66416750.0,65249202.0
United States of America,"Cereals, primary",2019,65686578.0,62495569.0
United States of America,"Cereals, primary",2020,75715122.0,64353661.0
United States of America,"Cereals, primary",2021,100612528.0,66377378.0
United States of America,"Cereals, primary",2022,112986919.0,60691212.0
United States of America,"Hen eggs in shell, fresh",2000,3160208.0,8625895.0
United States of America,"Hen eggs in shell, fresh",2001,3269479.0,8766881.0
United States of America,"Hen eggs in shell, fresh",2002,2995827.0,8883795.0
United States of America,"Hen eggs in shell, fresh",2003,4201340.0,8911305.0
United States of America,"Hen eggs in shell, fresh",2004,4155608.0,9083238.0
United States of America,"Hen eggs in shell, fresh",2005,2619895.0,9198433.0
United States of America,"Hen eggs in shell, fresh",2006,3082756.0,9346296.0
United States of America,"Hen eggs in shell, fresh",2007,6490185.0,9275803.0
United States of America,"Hen eggs in shell, fresh",2008,8235104.0,9188117.0
United States of America,"Hen eggs in shell, fresh",2009,6217718.0,9239697.0
United States of America,"Hen eggs in shell, fresh",2010,5355445.0,9348015.0
United States of America,"Hen eggs in shell, fresh",2011,7456950.0,9413350.0
United States of America,"Hen eggs in shell, fresh",2012,7846956.0,9609354.0
United States of America,"Hen eggs in shell, fresh",2013,8857674.0,9934308.0
United States of America,"Hen eggs in shell, fresh",2014,10508266.0,10271297.0
United States of America,"Hen eggs in shell, fresh",2015,13366795.0,9897492.0
United States of America,"Hen eggs in shell, fresh",2016,6512572.0,10396733.0
United States of America,"Hen eggs in shell, fresh",2017,7709818.0,10919066.0
United States of America,"Hen eggs in shell, fresh",2018,10553405.0,11207424.0
United States of America,"Hen eggs in shell, fresh",2019,7856176.0,11531173.0
United States of America,"Hen eggs in shell, fresh",2020,1993701.0,11448669.0
United States of America,"Hen eggs in shell, fresh",2021,9163066.0,11415421.0
United States of America,"Hen eggs in shell, fresh",2022,20341512.0,11224422.0
United States of America,"Meat, Total",2000,59277232.0,21919238.0
United States of America,"Meat, Total",2001,63709374.0,22240361.444444444
United States of America,"Meat, Total",2002,54725316.0,22426548.0
United States of America,"Meat, Total",2003,65318166.0,22909242.444444444
United States of America,"Meat, Total",2004,76652587.0,23083929.666666668
United States of America,"Meat, Total",2005,75633074.0,22955188.444444444
United States of America,"Meat, Total",2006,70032065.0,23100263.222222224
United States of America,"Meat, Total",2007,78356748.0,23902886.0
United States of America,"Meat, Total",2008,81986249.0,24750691.555555556
United States of America,"Meat, Total",2009,75119116.0,24264323.666666668
United States of America,"Meat, Total",2010,86379434.0,24273726.555555556
United States of America,"Meat, Total",2011,99168641.0,24623287.333333332
United States of America,"Meat, Total",2012,105910102.0,24725267.222222224
United States of America,"Meat, Total",2013,112417213.0,24824500.444444444
United States of America,"Meat, Total",2014,128688268.0,24723878.444444444
United States of America,"Meat, Total",2015,112153968.0,25050553.666666668
United States of America,"Meat, Total",2016,101179759.0,25944193.666666668
United States of America,"Meat, Total",2017,108657002.0,26637833.777777776
United States of America,"Meat, Total",2018,108605019.0,27324976.888888888
United States of America,"Meat, Total",2019,110094560.0,27987782.555555556
United States of America,"Meat, Total",2020,104618101.0,27427310.222222224
United States of America,"Meat, Total",2021,124538440.0,27538045.333333332
United States of America,"Meat, Total",2022,125670152.0,27662798.777777776
United States of America,"Milk, Total",2000,20728401.0,32142942.0
United States of America,"Milk, Total",2001,24822801.0,31747187.0
United States of America,"Milk, Total",2002,20750472.0,32655637.0
United States of America,"Milk, Total",2003,21403395.0,32710363.0
United States of America,"Milk, Total",2004,27585769.0,32803302.0
United States of America,"Milk, Total",2005,26885282.0,33974436.0
United States of America,"Milk, Total",2006,23582116.0,34905929.0
United States of America,"Milk, Total",2007,35705575.0,35649434.0
United States of America,"Milk, Total",2008,35072247.0,36479732.0
United States of America,"Milk, Total",2009,24458873.0,36330724.0
United States of America,"Milk, Total",2010,31495522.0,37036400.0
United States of America,"Milk, Total",2011,39702829.0,37685047.0
United States of America,"Milk, Total",2012,37222970.0,38527442.0
United States of America,"Milk, Total",2013,40435654.0,38640542.0
United States of America,"Milk, Total",2014,49629676.0,39566659.0
United States of America,"Milk, Total",2015,35860593.0,40055368.0
United States of America,"Milk, Total",2016,34691856.0,40795053.0
United States of America,"Milk, Total",2017,38126728.0,41385710.0
United States of America,"Milk, Total",2018,35419860.0,41777625.0
United States of America,"Milk, Total",2019,40695488.0,41945259.0
United States of America,"Milk, Total",2020,40753573.0,42880017.0
United States of America,"Milk, Total",2021,41955076.0,43453008.0
United States of America,"Milk, Total",2022,57498702.0,43485459.0
United States of America,Raw milk of cattle,2000,20728401.0,32142942.0
United States of America,Raw milk of cattle,2001,24822801.0,31747187.0
United States of America,Raw milk of cattle,2002,20750472.0,32655637.0
United States of America,Raw milk of cattle,2003,21403395.0,32710363.0
United States of America,Raw milk of cattle,2004,27585769.0,32803302.0
United States of America,Raw milk of cattle,2005,26885282.0,33974436.0
United States of America,Raw milk of cattle,2006,23582116.0,34905929.0
United States of America,Raw milk of cattle,2007,35705575.0,35649434.0
United States of America,Raw milk of cattle,2008,35072247.0,36479732.0
United States of America,Raw milk of cattle,2009,24458873.0,36330724.0
United States of America,Raw milk of cattle,2010,31495522.0,37036400.0
United States of America,Raw milk of cattle,2011,39702829.0,37685047.0
United States of America,Raw milk of cattle,2012,37222970.0,38527442.0
United States of America,Raw milk of cattle,2013,40435654.0,38640542.0
United States of America,Raw milk of cattle,2014,49629676.0,39566659.0
United States of America,Raw milk of cattle,2015,35860593.0,40055368.0
United States of America,Raw milk of cattle,2016,34691856.0,40795053.0
United States of America,Raw milk of cattle,2017,38126728.0,41385710.0
United States of America,Raw milk of cattle,2018,35419860.0,41777625.0
United States of America,Raw milk of cattle,2019,40695488.0,41945259.0
United States of America,Raw milk of cattle,2020,40753573.0,42880017.0
United States of America,Raw milk of cattle,2021,41955076.0,43453008.0
United States of America,Raw milk of cattle,2022,57498702.0,43485459.0
United States of America,Wheat,2000,5821380.0,10975727.0
United States of America,Wheat,2001,5405993.0,9592988.0
United States of America,Wheat,2002,5725220.0,7910418.0
United States of America,Wheat,2003,7975407.0,11548389.0
United States of America,Wheat,2004,7337130.0,10624164.0
United States of America,Wheat,2005,7212491.0,10360801.0
United States of America,Wheat,2006,7726918.0,8908103.0
United States of America,Wheat,2007,13285246.0,10103485.0
United States of America,Wheat,2008,16936008.0,12310913.0
United States of America,Wheat,2009,10805465.0,10926197.0
United States of America,Wheat,2010,12553043.0,10871296.0
United States of America,Wheat,2011,14475403.0,9849804.0
United States of America,Wheat,2012,17639732.0,11163607.0
United States of America,Wheat,2013,14642362.0,10516934.0
United States of America,Wheat,2014,12132366.0,9981629.0
United States of America,Wheat,2015,10051117.0,10106957.0
United States of America,Wheat,2016,8984906.0,11372503.0
United States of America,Wheat,2017,8196707.0,8575746.0
United States of America,Wheat,2018,9696747.0,9286303.0
United States of America,Wheat,2019,8781009.0,9517141.0
United States of America,Wheat,2020,9154217.0,9004964.0
United States of America,Wheat,2021,12017694.0,8109468.0
United States of America,Wheat,2022,14849018.0,8127320.0
